Name,Pick Up Lat,Pick Up Long,Drop Off Lat,Drop Off Long
Nik50098,90.220,-31.598,90.553,-31.931
Nik50099,90.221,-31.597,90.554,-31.930
Nik50100,90.222,-31.596,90.555,-31.929
Nik50101,90.223,-31.595,90.556,-31.928
Nik50102,90.224,-31.594,90.557,-31.927
Nik50103,90.225,-31.593,90.558,-31.926
Nik50104,90.226,-31.592,90.559,-31.925
Nik50105,90.227,-31.591,90.560,-31.924
Nik50106,90.228,-31.590,90.561,-31.923
Nik50107,90.229,-31.589,90.562,-31.922
Nik50108,90.230,-31.588,90.563,-31.921
Nik50109,90.231,-31.587,90.564,-31.920
Nik50110,90.232,-31.586,90.565,-31.919
Nik50111,90.233,-31.585,90.566,-31.918
Nik50112,90.234,-31.584,90.567,-31.917
Nik50113,90.235,-31.583,90.568,-31.916
Nik50114,90.236,-31.582,90.569,-31.915
Nik50115,90.237,-31.581,90.570,-31.914
Nik50116,90.238,-31.580,90.571,-31.913
Nik50117,90.239,-31.579,90.572,-31.912
Nik50118,90.240,-31.578,90.573,-31.911
Nik50119,90.241,-31.577,90.574,-31.910
Nik50120,90.242,-31.576,90.575,-31.909
Nik50121,90.243,-31.575,90.576,-31.908
Nik50122,90.244,-31.574,90.577,-31.907
Nik50123,90.245,-31.573,90.578,-31.906
Nik50124,90.246,-31.572,90.579,-31.905
Nik50125,90.247,-31.571,90.580,-31.904
Nik50126,90.248,-31.570,90.581,-31.903
Nik50127,90.249,-31.569,90.582,-31.902
Nik50128,90.250,-31.568,90.583,-31.901
Nik50129,90.251,-31.567,90.584,-31.900
Nik50130,90.252,-31.566,90.585,-31.899
Nik50131,90.253,-31.565,90.586,-31.898
Nik50132,90.254,-31.564,90.587,-31.897
Nik50133,90.255,-31.563,90.588,-31.896
Nik50134,90.256,-31.562,90.589,-31.895
Nik50135,90.257,-31.561,90.590,-31.894
Nik50136,90.258,-31.560,90.591,-31.893
Nik50137,90.259,-31.559,90.592,-31.892
Nik50138,90.260,-31.558,90.593,-31.891
Nik50139,90.261,-31.557,90.594,-31.890
Nik50140,90.262,-31.556,90.595,-31.889
Nik50141,90.263,-31.555,90.596,-31.888
Nik50142,90.264,-31.554,90.597,-31.887
Nik50143,90.265,-31.553,90.598,-31.886
Nik50144,90.266,-31.552,90.599,-31.885
Nik50145,90.267,-31.551,90.600,-31.884
Nik50146,90.268,-31.550,90.601,-31.883
Nik50147,90.269,-31.549,90.602,-31.882
Nik50148,90.270,-31.548,90.603,-31.881
Nik50149,90.271,-31.547,90.604,-31.880
Nik50150,90.272,-31.546,90.605,-31.879
Nik50151,90.273,-31.545,90.606,-31.878
Nik50152,90.274,-31.544,90.607,-31.877
Nik50153,90.275,-31.543,90.608,-31.876
Nik50154,90.276,-31.542,90.609,-31.875
Nik50155,90.277,-31.541,90.610,-31.874
Nik50156,90.278,-31.540,90.611,-31.873
Nik50157,90.279,-31.539,90.612,-31.872
Nik50158,90.280,-31.538,90.613,-31.871
Nik50159,90.281,-31.537,90.614,-31.870
Nik50160,90.282,-31.536,90.615,-31.869
Nik50161,90.283,-31.535,90.616,-31.868
Nik50162,90.284,-31.534,90.617,-31.867
Nik50163,90.285,-31.533,90.618,-31.866
Nik50164,90.286,-31.532,90.619,-31.865
Nik50165,90.287,-31.531,90.620,-31.864
Nik50166,90.288,-31.530,90.621,-31.863
Nik50167,90.289,-31.529,90.622,-31.862
Nik50168,90.290,-31.528,90.623,-31.861
Nik50169,90.291,-31.527,90.624,-31.860
Nik50170,90.292,-31.526,90.625,-31.859
Nik50171,90.293,-31.525,90.626,-31.858
Nik50172,90.294,-31.524,90.627,-31.857
Nik50173,90.295,-31.523,90.628,-31.856
Nik50174,90.296,-31.522,90.629,-31.855
Nik50175,90.297,-31.521,90.630,-31.854
Nik50176,90.298,-31.520,90.631,-31.853
Nik50177,90.299,-31.519,90.632,-31.852
Nik50178,90.300,-31.518,90.633,-31.851
Nik50179,90.301,-31.517,90.634,-31.850
Nik50180,90.302,-31.516,90.635,-31.849
Nik50181,90.303,-31.515,90.636,-31.848
Nik50182,90.304,-31.514,90.637,-31.847
Nik50183,90.305,-31.513,90.638,-31.846
Nik50184,90.306,-31.512,90.639,-31.845
Nik50185,90.307,-31.511,90.640,-31.844
Nik50186,90.308,-31.510,90.641,-31.843
Nik50187,90.309,-31.509,90.642,-31.842
Nik50188,90.310,-31.508,90.643,-31.841
Nik50189,90.311,-31.507,90.644,-31.840
Nik50190,90.312,-31.506,90.645,-31.839
Nik50191,90.313,-31.505,90.646,-31.838
Nik50192,90.314,-31.504,90.647,-31.837
Nik50193,90.315,-31.503,90.648,-31.836
Nik50194,90.316,-31.502,90.649,-31.835
Nik50195,90.317,-31.501,90.650,-31.834
Nik50196,90.318,-31.500,90.651,-31.833
Nik50197,90.319,-31.499,90.652,-31.832
Nik50198,90.320,-31.498,90.653,-31.831
Nik50199,90.321,-31.497,90.654,-31.830
Nik50200,90.322,-31.496,90.655,-31.829
Nik50201,90.323,-31.495,90.656,-31.828
Nik50202,90.324,-31.494,90.657,-31.827
Nik50203,90.325,-31.493,90.658,-31.826
Nik50204,90.326,-31.492,90.659,-31.825
Nik50205,90.327,-31.491,90.660,-31.824
Nik50206,90.328,-31.490,90.661,-31.823
Nik50207,90.329,-31.489,90.662,-31.822
Nik50208,90.330,-31.488,90.663,-31.821
Nik50209,90.331,-31.487,90.664,-31.820
Nik50210,90.332,-31.486,90.665,-31.819
Nik50211,90.333,-31.485,90.666,-31.818
Nik50212,90.334,-31.484,90.667,-31.817
Nik50213,90.335,-31.483,90.668,-31.816
Nik50214,90.336,-31.482,90.669,-31.815
Nik50215,90.337,-31.481,90.670,-31.814
Nik50216,90.338,-31.480,90.671,-31.813
Nik50217,90.339,-31.479,90.672,-31.812
Nik50218,90.340,-31.478,90.673,-31.811
Nik50219,90.341,-31.477,90.674,-31.810
Nik50220,90.342,-31.476,90.675,-31.809
Nik50221,90.343,-31.475,90.676,-31.808
Nik50222,90.344,-31.474,90.677,-31.807
Nik50223,90.345,-31.473,90.678,-31.806
Nik50224,90.346,-31.472,90.679,-31.805
Nik50225,90.347,-31.471,90.680,-31.804
Nik50226,90.348,-31.470,90.681,-31.803
Nik50227,90.349,-31.469,90.682,-31.802
Nik50228,90.350,-31.468,90.683,-31.801
Nik50229,90.351,-31.467,90.684,-31.800
Nik50230,90.352,-31.466,90.685,-31.799
Nik50231,90.353,-31.465,90.686,-31.798
Nik50232,90.354,-31.464,90.687,-31.797
Nik50233,90.355,-31.463,90.688,-31.796
Nik50234,90.356,-31.462,90.689,-31.795
Nik50235,90.357,-31.461,90.690,-31.794
Nik50236,90.358,-31.460,90.691,-31.793
Nik50237,90.359,-31.459,90.692,-31.792
Nik50238,90.360,-31.458,90.693,-31.791
Nik50239,90.361,-31.457,90.694,-31.790
Nik50240,90.362,-31.456,90.695,-31.789
Nik50241,90.363,-31.455,90.696,-31.788
Nik50242,90.364,-31.454,90.697,-31.787
Nik50243,90.365,-31.453,90.698,-31.786
Nik50244,90.366,-31.452,90.699,-31.785
Nik50245,90.367,-31.451,90.700,-31.784
Nik50246,90.368,-31.450,90.701,-31.783
Nik50247,90.369,-31.449,90.702,-31.782
Nik50248,90.370,-31.448,90.703,-31.781
Nik50249,90.371,-31.447,90.704,-31.780
Nik50250,90.372,-31.446,90.705,-31.779
Nik50251,90.373,-31.445,90.706,-31.778
Nik50252,90.374,-31.444,90.707,-31.777
Nik50253,90.375,-31.443,90.708,-31.776
Nik50254,90.376,-31.442,90.709,-31.775
Nik50255,90.377,-31.441,90.710,-31.774
Nik50256,90.378,-31.440,90.711,-31.773
Nik50257,90.379,-31.439,90.712,-31.772
Nik50258,90.380,-31.438,90.713,-31.771
Nik50259,90.381,-31.437,90.714,-31.770
Nik50260,90.382,-31.436,90.715,-31.769
Nik50261,90.383,-31.435,90.716,-31.768
Nik50262,90.384,-31.434,90.717,-31.767
Nik50263,90.385,-31.433,90.718,-31.766
Nik50264,90.386,-31.432,90.719,-31.765
Nik50265,90.387,-31.431,90.720,-31.764
Nik50266,90.388,-31.430,90.721,-31.763
Nik50267,90.389,-31.429,90.722,-31.762
Nik50268,90.390,-31.428,90.723,-31.761
Nik50269,90.391,-31.427,90.724,-31.760
Nik50270,90.392,-31.426,90.725,-31.759
Nik50271,90.393,-31.425,90.726,-31.758
Nik50272,90.394,-31.424,90.727,-31.757
Nik50273,90.395,-31.423,90.728,-31.756
Nik50274,90.396,-31.422,90.729,-31.755
Nik50275,90.397,-31.421,90.730,-31.754
Nik50276,90.398,-31.420,90.731,-31.753
Nik50277,90.399,-31.419,90.732,-31.752
Nik50278,90.400,-31.418,90.733,-31.751
Nik50279,90.401,-31.417,90.734,-31.750
Nik50280,90.402,-31.416,90.735,-31.749
Nik50281,90.403,-31.415,90.736,-31.748
Nik50282,90.404,-31.414,90.737,-31.747
Nik50283,90.405,-31.413,90.738,-31.746
Nik50284,90.406,-31.412,90.739,-31.745
Nik50285,90.407,-31.411,90.740,-31.744
Nik50286,90.408,-31.410,90.741,-31.743
Nik50287,90.409,-31.409,90.742,-31.742
Nik50288,90.410,-31.408,90.743,-31.741
Nik50289,90.411,-31.407,90.744,-31.740
Nik50290,90.412,-31.406,90.745,-31.739
Nik50291,90.413,-31.405,90.746,-31.738
Nik50292,90.414,-31.404,90.747,-31.737
Nik50293,90.415,-31.403,90.748,-31.736
Nik50294,90.416,-31.402,90.749,-31.735
Nik50295,90.417,-31.401,90.750,-31.734
Nik50296,90.418,-31.400,90.751,-31.733
Nik50297,90.419,-31.399,90.752,-31.732
Nik50298,90.420,-31.398,90.753,-31.731
Nik50299,90.421,-31.397,90.754,-31.730
Nik50300,90.422,-31.396,90.755,-31.729
Nik50301,90.423,-31.395,90.756,-31.728
Nik50302,90.424,-31.394,90.757,-31.727
Nik50303,90.425,-31.393,90.758,-31.726
Nik50304,90.426,-31.392,90.759,-31.725
Nik50305,90.427,-31.391,90.760,-31.724
Nik50306,90.428,-31.390,90.761,-31.723
Nik50307,90.429,-31.389,90.762,-31.722
Nik50308,90.430,-31.388,90.763,-31.721
Nik50309,90.431,-31.387,90.764,-31.720
Nik50310,90.432,-31.386,90.765,-31.719
Nik50311,90.433,-31.385,90.766,-31.718
Nik50312,90.434,-31.384,90.767,-31.717
Nik50313,90.435,-31.383,90.768,-31.716
Nik50314,90.436,-31.382,90.769,-31.715
Nik50315,90.437,-31.381,90.770,-31.714
Nik50316,90.438,-31.380,90.771,-31.713
Nik50317,90.439,-31.379,90.772,-31.712
Nik50318,90.440,-31.378,90.773,-31.711
Nik50319,90.441,-31.377,90.774,-31.710
Nik50320,90.442,-31.376,90.775,-31.709
Nik50321,90.443,-31.375,90.776,-31.708
Nik50322,90.444,-31.374,90.777,-31.707
Nik50323,90.445,-31.373,90.778,-31.706
Nik50324,90.446,-31.372,90.779,-31.705
Nik50325,90.447,-31.371,90.780,-31.704
Nik50326,90.448,-31.370,90.781,-31.703
Nik50327,90.449,-31.369,90.782,-31.702
Nik50328,90.450,-31.368,90.783,-31.701
Nik50329,90.451,-31.367,90.784,-31.700
Nik50330,90.452,-31.366,90.785,-31.699
Nik50331,90.453,-31.365,90.786,-31.698
Nik50332,90.454,-31.364,90.787,-31.697
Nik50333,90.455,-31.363,90.788,-31.696
Nik50334,90.456,-31.362,90.789,-31.695
Nik50335,90.457,-31.361,90.790,-31.694
Nik50336,90.458,-31.360,90.791,-31.693
Nik50337,90.459,-31.359,90.792,-31.692
Nik50338,90.460,-31.358,90.793,-31.691
Nik50339,90.461,-31.357,90.794,-31.690
Nik50340,90.462,-31.356,90.795,-31.689
Nik50341,90.463,-31.355,90.796,-31.688
Nik50342,90.464,-31.354,90.797,-31.687
Nik50343,90.465,-31.353,90.798,-31.686
Nik50344,90.466,-31.352,90.799,-31.685
Nik50345,90.467,-31.351,90.800,-31.684
Nik50346,90.468,-31.350,90.801,-31.683
Nik50347,90.469,-31.349,90.802,-31.682
Nik50348,90.470,-31.348,90.803,-31.681
Nik50349,90.471,-31.347,90.804,-31.680
Nik50350,90.472,-31.346,90.805,-31.679
Nik50351,90.473,-31.345,90.806,-31.678
Nik50352,90.474,-31.344,90.807,-31.677
Nik50353,90.475,-31.343,90.808,-31.676
Nik50354,90.476,-31.342,90.809,-31.675
Nik50355,90.477,-31.341,90.810,-31.674
Nik50356,90.478,-31.340,90.811,-31.673
Nik50357,90.479,-31.339,90.812,-31.672
Nik50358,90.480,-31.338,90.813,-31.671
Nik50359,90.481,-31.337,90.814,-31.670
Nik50360,90.482,-31.336,90.815,-31.669
Nik50361,90.483,-31.335,90.816,-31.668
Nik50362,90.484,-31.334,90.817,-31.667
Nik50363,90.485,-31.333,90.818,-31.666
Nik50364,90.486,-31.332,90.819,-31.665
Nik50365,90.487,-31.331,90.820,-31.664
Nik50366,90.488,-31.330,90.821,-31.663
Nik50367,90.489,-31.329,90.822,-31.662
Nik50368,90.490,-31.328,90.823,-31.661
Nik50369,90.491,-31.327,90.824,-31.660
Nik50370,90.492,-31.326,90.825,-31.659
Nik50371,90.493,-31.325,90.826,-31.658
Nik50372,90.494,-31.324,90.827,-31.657
Nik50373,90.495,-31.323,90.828,-31.656
Nik50374,90.496,-31.322,90.829,-31.655
Nik50375,90.497,-31.321,90.830,-31.654
Nik50376,90.498,-31.320,90.831,-31.653
Nik50377,90.499,-31.319,90.832,-31.652
Nik50378,90.500,-31.318,90.833,-31.651
Nik50379,90.501,-31.317,90.834,-31.650
Nik50380,90.502,-31.316,90.835,-31.649
Nik50381,90.503,-31.315,90.836,-31.648
Nik50382,90.504,-31.314,90.837,-31.647
Nik50383,90.505,-31.313,90.838,-31.646
Nik50384,90.506,-31.312,90.839,-31.645
Nik50385,90.507,-31.311,90.840,-31.644
Nik50386,90.508,-31.310,90.841,-31.643
Nik50387,90.509,-31.309,90.842,-31.642
Nik50388,90.510,-31.308,90.843,-31.641
Nik50389,90.511,-31.307,90.844,-31.640
Nik50390,90.512,-31.306,90.845,-31.639
Nik50391,90.513,-31.305,90.846,-31.638
Nik50392,90.514,-31.304,90.847,-31.637
Nik50393,90.515,-31.303,90.848,-31.636
Nik50394,90.516,-31.302,90.849,-31.635
Nik50395,90.517,-31.301,90.850,-31.634
Nik50396,90.518,-31.300,90.851,-31.633
Nik50397,90.519,-31.299,90.852,-31.632
Nik50398,90.520,-31.298,90.853,-31.631
Nik50399,90.521,-31.297,90.854,-31.630
Nik50400,90.522,-31.296,90.855,-31.629
Nik50401,90.523,-31.295,90.856,-31.628
Nik50402,90.524,-31.294,90.857,-31.627
Nik50403,90.525,-31.293,90.858,-31.626
Nik50404,90.526,-31.292,90.859,-31.625
Nik50405,90.527,-31.291,90.860,-31.624
Nik50406,90.528,-31.290,90.861,-31.623
Nik50407,90.529,-31.289,90.862,-31.622
Nik50408,90.530,-31.288,90.863,-31.621
Nik50409,90.531,-31.287,90.864,-31.620
Nik50410,90.532,-31.286,90.865,-31.619
Nik50411,90.533,-31.285,90.866,-31.618
Nik50412,90.534,-31.284,90.867,-31.617
Nik50413,90.535,-31.283,90.868,-31.616
Nik50414,90.536,-31.282,90.869,-31.615
Nik50415,90.537,-31.281,90.870,-31.614
Nik50416,90.538,-31.280,90.871,-31.613
Nik50417,90.539,-31.279,90.872,-31.612
Nik50418,90.540,-31.278,90.873,-31.611
Nik50419,90.541,-31.277,90.874,-31.610
Nik50420,90.542,-31.276,90.875,-31.609
Nik50421,90.543,-31.275,90.876,-31.608
Nik50422,90.544,-31.274,90.877,-31.607
Nik50423,90.545,-31.273,90.878,-31.606
Nik50424,90.546,-31.272,90.879,-31.605
Nik50425,90.547,-31.271,90.880,-31.604
Nik50426,90.548,-31.270,90.881,-31.603
Nik50427,90.549,-31.269,90.882,-31.602
Nik50428,90.550,-31.268,90.883,-31.601
Nik50429,90.551,-31.267,90.884,-31.600
Nik50430,90.552,-31.266,90.885,-31.599
Nik50431,90.553,-31.265,90.886,-31.598
Nik50432,90.554,-31.264,90.887,-31.597
Nik50433,90.555,-31.263,90.888,-31.596
Nik50434,90.556,-31.262,90.889,-31.595
Nik50435,90.557,-31.261,90.890,-31.594
Nik50436,90.558,-31.260,90.891,-31.593
Nik50437,90.559,-31.259,90.892,-31.592
Nik50438,90.560,-31.258,90.893,-31.591
Nik50439,90.561,-31.257,90.894,-31.590
Nik50440,90.562,-31.256,90.895,-31.589
Nik50441,90.563,-31.255,90.896,-31.588
Nik50442,90.564,-31.254,90.897,-31.587
Nik50443,90.565,-31.253,90.898,-31.586
Nik50444,90.566,-31.252,90.899,-31.585
Nik50445,90.567,-31.251,90.900,-31.584
Nik50446,90.568,-31.250,90.901,-31.583
Nik50447,90.569,-31.249,90.902,-31.582
Nik50448,90.570,-31.248,90.903,-31.581
Nik50449,90.571,-31.247,90.904,-31.580
Nik50450,90.572,-31.246,90.905,-31.579
Nik50451,90.573,-31.245,90.906,-31.578
Nik50452,90.574,-31.244,90.907,-31.577
Nik50453,90.575,-31.243,90.908,-31.576
Nik50454,90.576,-31.242,90.909,-31.575
Nik50455,90.577,-31.241,90.910,-31.574
Nik50456,90.578,-31.240,90.911,-31.573
Nik50457,90.579,-31.239,90.912,-31.572
Nik50458,90.580,-31.238,90.913,-31.571
Nik50459,90.581,-31.237,90.914,-31.570
Nik50460,90.582,-31.236,90.915,-31.569
Nik50461,90.583,-31.235,90.916,-31.568
Nik50462,90.584,-31.234,90.917,-31.567
Nik50463,90.585,-31.233,90.918,-31.566
Nik50464,90.586,-31.232,90.919,-31.565
Nik50465,90.587,-31.231,90.920,-31.564
Nik50466,90.588,-31.230,90.921,-31.563
Nik50467,90.589,-31.229,90.922,-31.562
Nik50468,90.590,-31.228,90.923,-31.561
Nik50469,90.591,-31.227,90.924,-31.560
Nik50470,90.592,-31.226,90.925,-31.559
Nik50471,90.593,-31.225,90.926,-31.558
Nik50472,90.594,-31.224,90.927,-31.557
Nik50473,90.595,-31.223,90.928,-31.556
Nik50474,90.596,-31.222,90.929,-31.555
Nik50475,90.597,-31.221,90.930,-31.554
Nik50476,90.598,-31.220,90.931,-31.553
Nik50477,90.599,-31.219,90.932,-31.552
Nik50478,90.600,-31.218,90.933,-31.551
Nik50479,90.601,-31.217,90.934,-31.550
Nik50480,90.602,-31.216,90.935,-31.549
Nik50481,90.603,-31.215,90.936,-31.548
Nik50482,90.604,-31.214,90.937,-31.547
Nik50483,90.605,-31.213,90.938,-31.546
Nik50484,90.606,-31.212,90.939,-31.545
Nik50485,90.607,-31.211,90.940,-31.544
Nik50486,90.608,-31.210,90.941,-31.543
Nik50487,90.609,-31.209,90.942,-31.542
Nik50488,90.610,-31.208,90.943,-31.541
Nik50489,90.611,-31.207,90.944,-31.540
Nik50490,90.612,-31.206,90.945,-31.539
Nik50491,90.613,-31.205,90.946,-31.538
Nik50492,90.614,-31.204,90.947,-31.537
Nik50493,90.615,-31.203,90.948,-31.536
Nik50494,90.616,-31.202,90.949,-31.535
Nik50495,90.617,-31.201,90.950,-31.534
Nik50496,90.618,-31.200,90.951,-31.533
Nik50497,90.619,-31.199,90.952,-31.532
Nik50498,90.620,-31.198,90.953,-31.531
Nik50499,90.621,-31.197,90.954,-31.530
Nik50500,90.622,-31.196,90.955,-31.529
Nik50501,90.623,-31.195,90.956,-31.528
Nik50502,90.624,-31.194,90.957,-31.527
Nik50503,90.625,-31.193,90.958,-31.526
Nik50504,90.626,-31.192,90.959,-31.525
Nik50505,90.627,-31.191,90.960,-31.524
Nik50506,90.628,-31.190,90.961,-31.523
Nik50507,90.629,-31.189,90.962,-31.522
Nik50508,90.630,-31.188,90.963,-31.521
Nik50509,90.631,-31.187,90.964,-31.520
Nik50510,90.632,-31.186,90.965,-31.519
Nik50511,90.633,-31.185,90.966,-31.518
Nik50512,90.634,-31.184,90.967,-31.517
Nik50513,90.635,-31.183,90.968,-31.516
Nik50514,90.636,-31.182,90.969,-31.515
Nik50515,90.637,-31.181,90.970,-31.514
Nik50516,90.638,-31.180,90.971,-31.513
Nik50517,90.639,-31.179,90.972,-31.512
Nik50518,90.640,-31.178,90.973,-31.511
Nik50519,90.641,-31.177,90.974,-31.510
Nik50520,90.642,-31.176,90.975,-31.509
Nik50521,90.643,-31.175,90.976,-31.508
Nik50522,90.644,-31.174,90.977,-31.507
Nik50523,90.645,-31.173,90.978,-31.506
Nik50524,90.646,-31.172,90.979,-31.505
Nik50525,90.647,-31.171,90.980,-31.504
Nik50526,90.648,-31.170,90.981,-31.503
Nik50527,90.649,-31.169,90.982,-31.502
Nik50528,90.650,-31.168,90.983,-31.501
Nik50529,90.651,-31.167,90.984,-31.500
Nik50530,90.652,-31.166,90.985,-31.499
Nik50531,90.653,-31.165,90.986,-31.498
Nik50532,90.654,-31.164,90.987,-31.497
Nik50533,90.655,-31.163,90.988,-31.496
Nik50534,90.656,-31.162,90.989,-31.495
Nik50535,90.657,-31.161,90.990,-31.494
Nik50536,90.658,-31.160,90.991,-31.493
Nik50537,90.659,-31.159,90.992,-31.492
Nik50538,90.660,-31.158,90.993,-31.491
Nik50539,90.661,-31.157,90.994,-31.490
Nik50540,90.662,-31.156,90.995,-31.489
Nik50541,90.663,-31.155,90.996,-31.488
Nik50542,90.664,-31.154,90.997,-31.487
Nik50543,90.665,-31.153,90.998,-31.486
Nik50544,90.666,-31.152,90.999,-31.485
Nik50545,90.667,-31.151,91.000,-31.484
Nik50546,90.668,-31.150,91.001,-31.483
Nik50547,90.669,-31.149,91.002,-31.482
Nik50548,90.670,-31.148,91.003,-31.481
Nik50549,90.671,-31.147,91.004,-31.480
Nik50550,90.672,-31.146,91.005,-31.479
Nik50551,90.673,-31.145,91.006,-31.478
Nik50552,90.674,-31.144,91.007,-31.477
Nik50553,90.675,-31.143,91.008,-31.476
Nik50554,90.676,-31.142,91.009,-31.475
Nik50555,90.677,-31.141,91.010,-31.474
Nik50556,90.678,-31.140,91.011,-31.473
Nik50557,90.679,-31.139,91.012,-31.472
Nik50558,90.680,-31.138,91.013,-31.471
Nik50559,90.681,-31.137,91.014,-31.470
Nik50560,90.682,-31.136,91.015,-31.469
Nik50561,90.683,-31.135,91.016,-31.468
Nik50562,90.684,-31.134,91.017,-31.467
Nik50563,90.685,-31.133,91.018,-31.466
Nik50564,90.686,-31.132,91.019,-31.465
Nik50565,90.687,-31.131,91.020,-31.464
Nik50566,90.688,-31.130,91.021,-31.463
Nik50567,90.689,-31.129,91.022,-31.462
Nik50568,90.690,-31.128,91.023,-31.461
Nik50569,90.691,-31.127,91.024,-31.460
Nik50570,90.692,-31.126,91.025,-31.459
Nik50571,90.693,-31.125,91.026,-31.458
Nik50572,90.694,-31.124,91.027,-31.457
Nik50573,90.695,-31.123,91.028,-31.456
Nik50574,90.696,-31.122,91.029,-31.455
Nik50575,90.697,-31.121,91.030,-31.454
Nik50576,90.698,-31.120,91.031,-31.453
Nik50577,90.699,-31.119,91.032,-31.452
Nik50578,90.700,-31.118,91.033,-31.451
Nik50579,90.701,-31.117,91.034,-31.450
Nik50580,90.702,-31.116,91.035,-31.449
Nik50581,90.703,-31.115,91.036,-31.448
Nik50582,90.704,-31.114,91.037,-31.447
Nik50583,90.705,-31.113,91.038,-31.446
Nik50584,90.706,-31.112,91.039,-31.445
Nik50585,90.707,-31.111,91.040,-31.444
Nik50586,90.708,-31.110,91.041,-31.443
Nik50587,90.709,-31.109,91.042,-31.442
Nik50588,90.710,-31.108,91.043,-31.441
Nik50589,90.711,-31.107,91.044,-31.440
Nik50590,90.712,-31.106,91.045,-31.439
Nik50591,90.713,-31.105,91.046,-31.438
Nik50592,90.714,-31.104,91.047,-31.437
Nik50593,90.715,-31.103,91.048,-31.436
Nik50594,90.716,-31.102,91.049,-31.435
Nik50595,90.717,-31.101,91.050,-31.434
Nik50596,90.718,-31.100,91.051,-31.433
Nik50597,90.719,-31.099,91.052,-31.432
Nik50598,90.720,-31.098,91.053,-31.431
Nik50599,90.721,-31.097,91.054,-31.430
Nik50600,90.722,-31.096,91.055,-31.429
Nik50601,90.723,-31.095,91.056,-31.428
Nik50602,90.724,-31.094,91.057,-31.427
Nik50603,90.725,-31.093,91.058,-31.426
Nik50604,90.726,-31.092,91.059,-31.425
Nik50605,90.727,-31.091,91.060,-31.424
Nik50606,90.728,-31.090,91.061,-31.423
Nik50607,90.729,-31.089,91.062,-31.422
Nik50608,90.730,-31.088,91.063,-31.421
Nik50609,90.731,-31.087,91.064,-31.420
Nik50610,90.732,-31.086,91.065,-31.419
Nik50611,90.733,-31.085,91.066,-31.418
Nik50612,90.734,-31.084,91.067,-31.417
Nik50613,90.735,-31.083,91.068,-31.416
Nik50614,90.736,-31.082,91.069,-31.415
Nik50615,90.737,-31.081,91.070,-31.414
Nik50616,90.738,-31.080,91.071,-31.413
Nik50617,90.739,-31.079,91.072,-31.412
Nik50618,90.740,-31.078,91.073,-31.411
Nik50619,90.741,-31.077,91.074,-31.410
Nik50620,90.742,-31.076,91.075,-31.409
Nik50621,90.743,-31.075,91.076,-31.408
Nik50622,90.744,-31.074,91.077,-31.407
Nik50623,90.745,-31.073,91.078,-31.406
Nik50624,90.746,-31.072,91.079,-31.405
Nik50625,90.747,-31.071,91.080,-31.404
Nik50626,90.748,-31.070,91.081,-31.403
Nik50627,90.749,-31.069,91.082,-31.402
Nik50628,90.750,-31.068,91.083,-31.401
Nik50629,90.751,-31.067,91.084,-31.400
Nik50630,90.752,-31.066,91.085,-31.399
Nik50631,90.753,-31.065,91.086,-31.398
Nik50632,90.754,-31.064,91.087,-31.397
Nik50633,90.755,-31.063,91.088,-31.396
Nik50634,90.756,-31.062,91.089,-31.395
Nik50635,90.757,-31.061,91.090,-31.394
Nik50636,90.758,-31.060,91.091,-31.393
Nik50637,90.759,-31.059,91.092,-31.392
Nik50638,90.760,-31.058,91.093,-31.391
Nik50639,90.761,-31.057,91.094,-31.390
Nik50640,90.762,-31.056,91.095,-31.389
Nik50641,90.763,-31.055,91.096,-31.388
Nik50642,90.764,-31.054,91.097,-31.387
Nik50643,90.765,-31.053,91.098,-31.386
Nik50644,90.766,-31.052,91.099,-31.385
Nik50645,90.767,-31.051,91.100,-31.384
Nik50646,90.768,-31.050,91.101,-31.383
Nik50647,90.769,-31.049,91.102,-31.382
Nik50648,90.770,-31.048,91.103,-31.381
Nik50649,90.771,-31.047,91.104,-31.380
Nik50650,90.772,-31.046,91.105,-31.379
Nik50651,90.773,-31.045,91.106,-31.378
Nik50652,90.774,-31.044,91.107,-31.377
Nik50653,90.775,-31.043,91.108,-31.376
Nik50654,90.776,-31.042,91.109,-31.375
Nik50655,90.777,-31.041,91.110,-31.374
Nik50656,90.778,-31.040,91.111,-31.373
Nik50657,90.779,-31.039,91.112,-31.372
Nik50658,90.780,-31.038,91.113,-31.371
Nik50659,90.781,-31.037,91.114,-31.370
Nik50660,90.782,-31.036,91.115,-31.369
Nik50661,90.783,-31.035,91.116,-31.368
Nik50662,90.784,-31.034,91.117,-31.367
Nik50663,90.785,-31.033,91.118,-31.366
Nik50664,90.786,-31.032,91.119,-31.365
Nik50665,90.787,-31.031,91.120,-31.364
Nik50666,90.788,-31.030,91.121,-31.363
Nik50667,90.789,-31.029,91.122,-31.362
Nik50668,90.790,-31.028,91.123,-31.361
Nik50669,90.791,-31.027,91.124,-31.360
Nik50670,90.792,-31.026,91.125,-31.359
